"congresistaid";"categoría";"fecha"
149;110;"2006-12-12"
149;36;"2006-11-22"
149;36;"2006-12-06"
149;36;"2007-06-14"
149;36;"2006-11-21"
149;148;"2008-06-04"
150;12;"2010-06-02"
150;12;"2010-06-16"
150;72;"2010-06-08"
150;97;"2010-06-17"
150;112;"2010-06-08"
150;4;"2010-06-15"
150;4;"2010-06-16"
150;4;"2010-06-08"
150;78;"2010-06-16"
150;123;"2010-06-09"
150;92;"2010-06-08"
150;124;"2010-06-16"
150;46;"2010-06-08"
150;116;"2010-06-15"
150;8;"2010-06-08"
150;8;"2010-06-09"
150;21;"2010-06-17"
150;47;"2010-06-08"
150;48;"2010-06-08"
151;24;"2010-05-18"
151;149;"2009-06-18"
152;70;"2010-06-16"
152;71;"2010-06-17"
152;72;"2010-06-08"
152;78;"2010-06-15"
152;40;"2010-06-08"
152;82;"2010-06-08"
152;83;"2010-06-08"
152;68;"2010-06-15"
152;68;"2009-12-15"
152;6;"2010-06-08"
152;12;"2010-06-15"
152;91;"2010-06-17"
152;93;"2010-06-16"
152;6;"2009-12-02"
152;6;"2009-11-11"
152;52;"2010-06-08"
152;72;"2009-12-14"
152;97;"2010-04-06"
152;104;"2009-09-30"
152;104;"2010-06-08"
152;105;"2009-09-30"
152;37;"2010-06-08"
152;108;"2009-11-11"
152;109;"2010-06-08"
152;4;"2009-12-14"
152;52;"2009-12-02"
152;113;"2010-06-17"
152;113;"2010-06-16"
152;112;"2009-12-02"
152;4;"2009-12-10"
152;4;"2009-12-15"
152;48;"2009-11-24"
152;114;"2009-12-16"
152;47;"2009-11-24"
152;118;"2009-12-15"
152;78;"2009-12-10"
152;37;"2009-12-02"
152;41;"2009-12-09"
152;119;"2010-04-20"
152;119;"2010-04-27"
152;122;"2009-12-14"
152;92;"2009-12-14"
152;33;"2009-12-14"
152;33;"2010-04-27"
152;124;"2010-06-16"
152;124;"2009-12-16"
152;125;"2009-11-24"
152;84;"2009-11-11"
152;116;"2009-12-16"
152;128;"2009-12-02"
152;8;"2009-11-24"
152;8;"2010-06-16"
152;132;"2009-12-16"
152;133;"2009-11-24"
152;133;"2009-11-19"
152;136;"2010-05-18"
152;136;"2010-04-27"
152;56;"2009-12-16"
152;138;"2009-12-15"
152;138;"2009-12-16"
152;21;"2009-12-15"
152;143;"2009-11-19"
152;144;"2009-12-17"
152;9;"2009-12-14"
152;3;"2009-12-16"
152;146;"2008-05-28"
152;45;"2008-05-27"
152;149;"2009-06-18"
152;149;"2008-06-18"
152;151;"2007-12-11"
152;152;"2009-11-19"
152;107;"2009-12-01"
152;147;"2008-05-28"
152;8;"2009-12-14"
152;18;"2009-12-15"
152;18;"2009-12-01"
152;50;"2007-06-14"
152;149;"2008-04-08"
152;44;"2010-04-20"
152;12;"2007-12-12"
153;116;"2009-08-12"
153;47;"2009-08-12"
153;117;"2009-08-12"
153;4;"2009-08-11"
153;33;"2009-08-18"
153;110;"2008-12-15"
153;143;"2009-08-11"
153;145;"2008-05-21"
153;148;"2008-12-15"
153;149;"2009-06-10"
153;149;"2008-12-15"
153;149;"2009-06-09"
153;8;"2007-12-11"
153;18;"2009-06-17"
153;18;"2009-06-18"
153;50;"2007-06-05"
153;110;"2006-12-12"
153;36;"2006-12-06"
153;36;"2007-06-14"
153;148;"2008-06-04"
157;12;"2010-06-16"
157;97;"2010-06-17"
157;33;"2009-11-25"
157;33;"2009-11-24"
157;115;"2009-11-17"
157;115;"2009-11-24"
157;50;"2009-12-16"
157;116;"2009-08-12"
157;47;"2009-08-12"
157;117;"2009-08-12"
157;78;"2010-06-16"
157;4;"2009-08-11"
157;4;"2009-12-17"
157;120;"2009-12-16"
157;33;"2010-05-04"
157;33;"2010-05-11"
157;33;"2009-12-10"
157;124;"2010-06-16"
157;72;"2009-10-20"
157;72;"2009-09-30"
157;72;"2009-12-15"
157;46;"2010-06-08"
157;84;"2009-11-03"
157;84;"2009-11-11"
157;8;"2010-06-08"
157;8;"2010-06-09"
157;132;"2009-12-14"
157;132;"2009-12-16"
157;133;"2009-11-17"
157;133;"2009-05-26"
157;110;"2008-12-15"
157;27;"2009-12-14"
157;27;"2010-05-04"
157;56;"2009-12-15"
157;56;"2009-12-16"
157;142;"2009-10-06"
157;21;"2010-06-17"
157;47;"2010-06-08"
157;33;"2009-12-02"
157;143;"2009-08-11"
157;144;"2009-12-15"
157;144;"2009-12-14"
157;144;"2009-12-16"
157;145;"2008-05-21"
157;147;"2008-12-10"
157;148;"2008-12-15"
157;149;"2009-06-10"
157;149;"2008-12-15"
157;149;"2009-06-09"
157;150;"2009-11-17"
157;152;"2009-11-03"
157;8;"2009-12-15"
157;8;"2007-12-11"
157;18;"2009-06-17"
157;18;"2009-06-18"
157;18;"2009-09-29"
157;48;"2010-06-08"
157;50;"2007-06-05"
157;110;"2006-12-12"
157;36;"2006-12-06"
157;36;"2007-06-14"
157;148;"2008-06-04"
158;12;"2010-06-16"
158;97;"2010-06-17"
158;33;"2009-11-25"
158;33;"2009-11-24"
158;115;"2009-11-17"
158;115;"2009-11-24"
158;50;"2009-12-16"
158;116;"2009-08-12"
158;47;"2009-08-12"
158;117;"2009-08-12"
158;78;"2010-06-16"
158;4;"2009-08-11"
158;4;"2009-12-17"
158;41;"2010-06-08"
158;120;"2009-12-16"
158;33;"2010-05-04"
158;33;"2010-05-11"
158;33;"2009-12-10"
158;124;"2010-06-16"
158;72;"2009-10-20"
158;72;"2009-09-30"
158;72;"2009-12-15"
158;46;"2010-06-08"
158;84;"2009-11-03"
158;84;"2009-11-11"
158;129;"2009-11-04"
158;129;"2009-10-04"
158;8;"2010-06-08"
158;8;"2010-04-21"
158;8;"2010-06-09"
158;99;"2010-04-20"
158;132;"2009-12-14"
158;132;"2009-12-16"
158;133;"2009-11-17"
158;41;"2009-12-09"
158;27;"2009-12-14"
158;27;"2010-05-04"
158;56;"2009-11-11"
158;56;"2009-12-15"
158;56;"2009-09-15"
158;56;"2009-09-30"
158;56;"2009-11-04"
158;56;"2009-12-16"
158;139;"2010-05-18"
158;21;"2010-04-20"
158;21;"2010-06-17"
158;47;"2010-06-08"
158;143;"2009-08-11"
158;144;"2009-12-15"
158;144;"2009-12-14"
158;144;"2009-12-16"
158;145;"2008-05-21"
158;149;"2009-06-10"
158;149;"2009-06-09"
158;150;"2009-11-17"
158;152;"2009-11-03"
158;8;"2009-12-15"
158;8;"2007-12-11"
158;18;"2009-06-17"
158;18;"2009-06-18"
158;18;"2009-09-29"
158;48;"2010-06-08"
158;50;"2007-06-05"
158;110;"2006-12-12"
158;36;"2006-12-06"
158;36;"2007-06-14"
158;148;"2008-06-04"
160;12;"2010-06-02"
160;12;"2010-06-16"
160;72;"2010-06-08"
160;97;"2010-06-17"
160;12;"2010-05-19"
160;4;"2010-05-18"
160;112;"2010-06-08"
160;4;"2010-06-15"
160;4;"2010-06-16"
160;33;"2009-11-25"
160;33;"2009-11-24"
160;48;"2010-05-11"
160;4;"2010-06-08"
160;115;"2009-11-17"
160;115;"2009-11-24"
160;50;"2009-10-28"
160;50;"2009-12-16"
160;47;"2009-11-03"
160;47;"2009-12-16"
160;35;"2009-10-14"
160;118;"2010-05-11"
160;50;"2009-11-24"
160;50;"2009-11-25"
160;78;"2010-06-16"
160;78;"2010-05-18"
160;4;"2009-12-17"
160;120;"2009-12-16"
160;122;"2010-05-11"
160;123;"2010-06-09"
160;92;"2010-06-08"
160;119;"2009-11-03"
160;92;"2010-05-11"
160;33;"2010-05-04"
160;33;"2010-05-11"
160;33;"2009-12-10"
160;124;"2010-06-16"
160;72;"2009-10-20"
160;72;"2009-12-15"
160;46;"2010-06-08"
160;92;"2009-11-03"
160;122;"2009-11-24"
160;84;"2009-11-03"
160;84;"2009-11-11"
160;4;"2009-11-03"
160;116;"2010-06-15"
160;4;"2010-04-07"
160;8;"2010-06-08"
160;8;"2010-06-09"
160;131;"2009-11-03"
160;132;"2009-12-14"
160;132;"2009-12-16"
160;133;"2009-11-17"
160;27;"2009-12-14"
160;27;"2010-05-04"
160;56;"2009-12-15"
160;56;"2009-12-16"
160;21;"2010-06-17"
160;47;"2010-05-11"
160;47;"2010-06-08"
160;72;"2009-12-10"
160;4;"2009-10-14"
160;144;"2009-12-15"
160;144;"2009-12-14"
160;144;"2009-12-16"
160;145;"2008-05-21"
160;150;"2009-11-17"
160;152;"2009-11-03"
160;8;"2009-12-15"
160;48;"2010-06-08"
160;48;"2009-12-10"
164;12;"2010-06-16"
164;97;"2010-06-17"
164;78;"2010-06-16"
164;33;"2010-05-04"
164;124;"2010-06-16"
164;46;"2010-06-08"
164;125;"2010-06-16"
164;8;"2010-06-08"
164;8;"2010-06-09"
164;27;"2010-05-04"
164;21;"2010-06-17"
164;47;"2010-06-08"
164;48;"2010-06-08"
167;70;"2010-06-16"
167;71;"2010-06-17"
167;72;"2010-06-08"
167;78;"2010-06-15"
167;40;"2010-06-08"
167;82;"2010-06-08"
167;83;"2010-06-08"
167;68;"2010-06-15"
167;68;"2009-12-15"
167;6;"2010-06-08"
167;12;"2010-06-15"
167;91;"2010-06-17"
167;93;"2010-06-16"
167;6;"2009-12-02"
167;6;"2009-11-11"
167;52;"2010-06-08"
167;72;"2009-12-14"
167;97;"2010-04-06"
167;104;"2009-09-30"
167;104;"2010-06-08"
167;105;"2009-09-30"
167;37;"2010-06-08"
167;108;"2009-11-11"
167;109;"2010-06-08"
167;4;"2009-12-14"
167;52;"2009-12-02"
167;113;"2010-06-17"
167;113;"2010-06-16"
167;112;"2009-12-02"
167;4;"2009-12-10"
167;4;"2009-12-15"
167;48;"2009-11-24"
167;114;"2009-12-16"
167;47;"2009-11-24"
167;118;"2009-12-15"
167;78;"2009-12-10"
167;37;"2009-12-02"
167;41;"2009-12-09"
167;119;"2010-04-20"
167;119;"2010-04-27"
167;122;"2009-12-14"
167;92;"2009-12-14"
167;33;"2009-12-14"
167;33;"2010-04-27"
167;124;"2010-06-16"
167;124;"2009-12-16"
167;125;"2009-11-24"
167;84;"2009-11-11"
167;116;"2009-12-16"
167;128;"2009-12-02"
167;8;"2009-11-24"
167;8;"2010-06-16"
167;132;"2009-12-16"
167;133;"2009-11-24"
167;133;"2009-11-19"
167;136;"2010-05-18"
167;136;"2010-04-27"
167;56;"2009-12-16"
167;138;"2009-12-15"
167;138;"2009-12-16"
167;21;"2009-12-15"
167;143;"2009-11-19"
167;144;"2009-12-17"
167;9;"2009-12-14"
167;3;"2009-12-16"
167;146;"2008-05-28"
167;45;"2008-05-27"
167;149;"2009-06-18"
167;149;"2008-06-18"
167;151;"2007-12-11"
167;152;"2009-11-19"
167;107;"2009-12-01"
167;147;"2008-05-28"
167;8;"2009-12-14"
167;18;"2009-12-15"
167;18;"2009-12-01"
167;149;"2008-04-08"
167;44;"2010-04-20"
167;110;"2006-12-12"
167;110;"2006-12-14"
167;36;"2006-12-12"
167;12;"2007-12-12"
167;155;"2006-10-25"
168;70;"2010-06-16"
168;71;"2010-06-17"
168;78;"2010-06-15"
168;82;"2010-06-08"
168;68;"2010-06-15"
168;12;"2010-06-15"
168;91;"2010-06-17"
168;92;"2010-05-18"
168;93;"2010-06-16"
168;72;"2009-12-14"
168;97;"2010-04-06"
168;4;"2010-05-04"
168;104;"2010-06-08"
168;4;"2009-12-14"
168;113;"2010-06-17"
168;113;"2010-06-16"
168;112;"2009-12-02"
168;4;"2009-12-10"
168;4;"2009-12-15"
168;48;"2009-11-24"
168;114;"2009-12-16"
168;47;"2009-11-24"
168;118;"2009-12-15"
168;78;"2009-12-10"
168;37;"2009-12-02"
168;41;"2009-12-09"
168;119;"2010-04-20"
168;119;"2010-04-27"
168;122;"2009-12-14"
168;92;"2009-12-14"
168;33;"2009-12-14"
168;33;"2010-04-27"
168;124;"2010-06-16"
168;124;"2009-12-16"
168;125;"2009-11-24"
168;84;"2009-11-11"
168;116;"2009-12-16"
168;128;"2009-12-02"
168;8;"2009-11-24"
168;8;"2010-06-16"
168;132;"2009-12-16"
168;133;"2009-11-24"
168;133;"2009-11-19"
168;136;"2010-05-18"
168;136;"2010-04-27"
168;56;"2009-12-16"
168;138;"2009-12-15"
168;138;"2009-12-16"
168;21;"2009-12-15"
168;143;"2009-11-19"
168;144;"2009-12-17"
168;9;"2009-12-14"
168;3;"2009-12-16"
168;146;"2008-05-28"
168;45;"2008-05-27"
168;149;"2009-06-18"
168;149;"2008-06-18"
168;151;"2007-12-11"
168;152;"2009-11-19"
168;107;"2009-12-01"
168;147;"2008-05-28"
168;8;"2009-12-14"
168;18;"2009-12-15"
168;18;"2009-12-01"
168;50;"2007-06-14"
168;149;"2008-04-08"
168;44;"2010-04-20"
168;110;"2006-12-12"
168;110;"2006-12-14"
168;36;"2006-12-12"
168;12;"2007-12-12"
168;155;"2006-10-25"
169;12;"2010-06-16"
169;97;"2010-06-17"
169;33;"2009-11-25"
169;33;"2009-11-24"
169;115;"2009-11-17"
169;115;"2009-11-24"
169;50;"2009-12-16"
169;78;"2010-06-16"
169;4;"2009-12-17"
169;120;"2009-12-16"
169;33;"2010-05-04"
169;33;"2010-05-11"
169;33;"2009-12-10"
169;124;"2010-06-16"
169;72;"2009-10-20"
169;72;"2009-09-30"
169;72;"2009-12-15"
169;46;"2010-06-08"
169;84;"2009-11-03"
169;84;"2009-11-11"
169;8;"2010-06-08"
169;8;"2010-06-09"
169;132;"2009-12-14"
169;132;"2009-12-16"
169;133;"2009-11-17"
169;27;"2009-12-14"
169;27;"2010-05-04"
169;56;"2009-12-15"
169;56;"2009-12-16"
169;21;"2010-06-17"
169;47;"2010-06-08"
169;144;"2009-12-15"
169;144;"2009-12-14"
169;144;"2009-12-16"
169;150;"2009-11-17"
169;152;"2009-11-03"
169;8;"2009-12-15"
169;18;"2009-09-29"
169;48;"2010-06-08"
172;12;"2010-06-16"
172;97;"2010-06-17"
172;33;"2009-11-25"
172;33;"2009-11-24"
172;115;"2009-11-17"
172;115;"2009-11-24"
172;50;"2009-12-16"
172;116;"2009-08-12"
172;47;"2009-08-12"
172;117;"2009-08-12"
172;78;"2010-06-16"
172;4;"2009-08-11"
172;4;"2009-12-17"
172;41;"2010-06-08"
172;120;"2009-12-16"
172;33;"2010-05-04"
172;33;"2010-05-11"
172;33;"2009-12-10"
172;124;"2010-06-16"
172;72;"2009-10-20"
172;72;"2009-09-30"
172;72;"2009-12-15"
172;46;"2010-06-08"
172;84;"2009-11-03"
172;84;"2009-11-11"
172;129;"2009-11-04"
172;129;"2009-10-04"
172;8;"2010-06-08"
172;8;"2010-04-21"
172;8;"2010-06-09"
172;99;"2010-04-20"
172;132;"2009-12-14"
172;132;"2009-12-16"
172;133;"2009-11-17"
172;110;"2008-12-15"
172;41;"2009-12-09"
172;27;"2009-12-14"
172;27;"2010-05-04"
172;56;"2009-11-11"
172;56;"2009-12-15"
172;56;"2009-09-15"
172;56;"2009-09-30"
172;56;"2009-11-04"
172;56;"2009-12-16"
172;139;"2010-05-18"
172;21;"2010-04-20"
172;21;"2010-06-17"
172;47;"2010-06-08"
172;143;"2009-08-11"
172;144;"2009-12-15"
172;144;"2009-12-14"
172;144;"2009-12-16"
172;145;"2008-05-21"
172;148;"2008-12-15"
172;149;"2009-06-10"
172;149;"2008-12-15"
172;149;"2009-06-09"
172;150;"2009-11-17"
172;152;"2009-11-03"
172;8;"2009-12-15"
172;8;"2007-12-11"
172;18;"2009-06-17"
172;18;"2009-06-18"
172;18;"2009-09-29"
172;48;"2010-06-08"
172;50;"2007-06-05"
172;110;"2006-12-12"
172;36;"2006-12-06"
172;36;"2007-06-14"
172;148;"2008-06-04"
175;70;"2010-06-16"
175;71;"2010-06-17"
175;78;"2010-06-15"
175;82;"2009-12-09"
175;82;"2010-06-08"
175;84;"2010-06-15"
175;68;"2010-06-15"
175;87;"2010-04-20"
175;88;"2010-06-08"
175;12;"2010-06-15"
175;91;"2010-06-17"
175;91;"2010-06-08"
175;93;"2010-04-20"
175;93;"2010-06-16"
175;72;"2009-12-14"
175;97;"2010-04-06"
175;98;"2010-06-15"
175;100;"2009-08-25"
175;101;"2010-06-15"
175;103;"2009-10-27"
175;103;"2009-11-25"
175;103;"2009-11-11"
175;103;"2009-10-28"
175;103;"2009-11-04"
175;104;"2010-06-08"
175;65;"2010-04-06"
175;110;"2009-12-01"
175;82;"2009-08-25"
175;111;"2009-11-10"
175;112;"2009-11-10"
175;4;"2009-12-14"
175;113;"2010-06-17"
175;113;"2010-06-16"
175;112;"2009-12-02"
175;4;"2009-12-10"
175;4;"2009-12-15"
175;48;"2009-11-24"
175;114;"2009-12-16"
175;47;"2009-11-24"
175;118;"2009-12-15"
175;78;"2009-12-10"
175;37;"2009-12-02"
175;41;"2009-12-09"
175;119;"2010-04-20"
175;119;"2010-04-27"
175;122;"2009-12-14"
175;92;"2009-12-14"
175;33;"2009-12-14"
175;33;"2010-04-27"
175;124;"2010-06-16"
175;124;"2009-12-16"
175;125;"2009-11-24"
175;84;"2009-11-11"
175;116;"2009-12-16"
175;128;"2009-12-02"
175;8;"2009-11-24"
175;8;"2010-06-16"
175;132;"2009-12-16"
175;133;"2009-11-24"
175;133;"2009-11-19"
175;136;"2010-05-18"
175;136;"2010-04-27"
175;56;"2009-12-16"
175;137;"2010-06-15"
175;138;"2009-12-15"
175;138;"2009-12-16"
175;140;"2008-09-17"
175;21;"2009-12-15"
175;143;"2009-11-19"
175;144;"2009-12-17"
175;9;"2009-12-14"
175;3;"2009-12-16"
175;146;"2008-05-28"
175;45;"2008-05-27"
175;149;"2009-06-18"
175;149;"2008-06-18"
175;151;"2007-12-11"
175;152;"2009-11-19"
175;107;"2009-12-01"
175;147;"2008-05-28"
175;8;"2009-12-14"
175;18;"2009-12-15"
175;18;"2009-12-01"
175;149;"2008-04-08"
175;44;"2010-04-20"
175;12;"2007-12-12"
176;70;"2010-06-16"
176;71;"2010-06-17"
176;78;"2010-06-15"
176;82;"2010-06-08"
176;68;"2010-06-15"
176;12;"2010-06-15"
176;90;"2010-04-06"
176;91;"2010-06-17"
176;93;"2010-06-16"
176;45;"2010-05-18"
176;72;"2009-12-14"
176;97;"2010-04-06"
176;99;"2010-04-06"
176;104;"2010-06-08"
176;107;"2010-04-27"
176;4;"2009-12-14"
176;113;"2010-06-17"
176;113;"2010-06-16"
176;112;"2009-12-02"
176;4;"2009-12-10"
176;4;"2009-12-15"
176;48;"2009-11-24"
176;114;"2009-12-16"
176;47;"2009-11-24"
176;118;"2009-12-15"
176;78;"2009-12-10"
176;37;"2009-12-02"
176;41;"2009-12-09"
176;119;"2010-04-20"
176;119;"2010-04-27"
176;122;"2009-12-14"
176;92;"2009-12-14"
176;33;"2009-12-14"
176;33;"2010-04-27"
176;124;"2010-06-16"
176;124;"2009-12-16"
176;125;"2009-11-24"
176;84;"2009-11-11"
176;116;"2009-12-16"
176;128;"2009-12-02"
176;8;"2009-11-24"
176;8;"2010-06-16"
176;132;"2009-12-16"
176;133;"2009-11-24"
176;133;"2009-11-19"
176;136;"2010-05-18"
176;136;"2010-04-27"
176;56;"2009-12-16"
176;138;"2009-12-15"
176;138;"2009-12-16"
176;21;"2009-12-15"
176;143;"2009-11-19"
176;144;"2009-12-17"
176;9;"2009-12-14"
176;3;"2009-12-16"
176;146;"2008-05-28"
176;45;"2008-05-27"
176;149;"2009-06-18"
176;149;"2008-06-18"
176;151;"2007-12-11"
176;152;"2009-11-19"
176;107;"2009-12-01"
176;147;"2008-05-28"
176;8;"2009-12-14"
176;18;"2009-12-15"
176;18;"2009-12-01"
176;50;"2007-06-14"
176;149;"2008-04-08"
176;44;"2010-04-20"
176;110;"2006-12-12"
176;110;"2006-12-14"
176;36;"2006-12-12"
176;12;"2007-12-12"
176;155;"2006-10-25"
177;50;"2007-06-05"
177;110;"2006-12-12"
177;36;"2006-12-06"
178;70;"2010-06-16"
178;71;"2010-06-17"
178;78;"2010-06-15"
178;82;"2010-06-08"
178;68;"2010-06-15"
178;12;"2010-06-15"
178;91;"2010-06-17"
178;92;"2010-05-18"
178;93;"2010-06-16"
178;72;"2009-12-14"
178;97;"2010-04-06"
178;4;"2010-05-04"
178;104;"2010-06-08"
178;4;"2009-12-14"
178;113;"2010-06-17"
178;113;"2010-06-16"
178;112;"2009-12-02"
178;4;"2009-12-10"
178;4;"2009-12-15"
178;48;"2009-11-24"
178;114;"2009-12-16"
178;47;"2009-11-24"
178;118;"2009-12-15"
178;78;"2009-12-10"
178;37;"2009-12-02"
178;41;"2009-12-09"
178;119;"2010-04-20"
178;119;"2010-04-27"
178;122;"2009-12-14"
178;92;"2009-12-14"
178;33;"2009-12-14"
178;33;"2010-04-27"
178;124;"2010-06-16"
178;124;"2009-12-16"
178;125;"2009-11-24"
178;84;"2009-11-11"
178;116;"2009-12-16"
178;128;"2009-12-02"
178;8;"2009-11-24"
178;8;"2010-06-16"
178;132;"2009-12-16"
178;133;"2009-11-24"
178;133;"2009-11-19"
178;136;"2010-05-18"
178;136;"2010-04-27"
178;56;"2009-12-16"
178;138;"2009-12-15"
178;138;"2009-12-16"
178;21;"2009-12-15"
178;143;"2009-11-19"
178;144;"2009-12-17"
178;9;"2009-12-14"
178;3;"2009-12-16"
178;152;"2009-11-19"
178;107;"2009-12-01"
178;8;"2009-12-14"
178;18;"2009-12-15"
178;18;"2009-12-01"
178;44;"2010-04-20"
180;70;"2010-06-16"
180;71;"2010-06-17"
180;78;"2010-06-15"
180;82;"2010-06-08"
180;85;"2009-12-15"
180;68;"2010-06-15"
180;12;"2010-06-15"
180;91;"2010-06-17"
180;93;"2010-06-16"
180;72;"2009-12-14"
180;40;"2010-06-15"
180;97;"2010-04-06"
180;24;"2010-05-18"
180;102;"2010-06-15"
180;104;"2010-06-08"
180;4;"2009-12-14"
180;113;"2010-06-17"
180;113;"2010-06-16"
180;112;"2009-12-02"
180;4;"2009-12-10"
180;4;"2009-12-15"
180;48;"2009-11-24"
180;114;"2009-12-16"
180;47;"2009-11-24"
180;118;"2009-12-15"
180;78;"2009-12-10"
180;37;"2009-12-02"
180;41;"2009-12-09"
180;119;"2010-04-20"
180;119;"2010-04-27"
180;122;"2009-12-14"
180;92;"2009-12-14"
180;33;"2009-12-14"
180;33;"2010-04-27"
180;124;"2010-06-16"
180;124;"2009-12-16"
180;125;"2009-11-24"
180;84;"2009-11-11"
180;116;"2009-12-16"
180;128;"2009-12-02"
180;8;"2009-11-24"
180;8;"2010-06-16"
180;132;"2009-12-16"
180;133;"2009-11-24"
180;133;"2009-11-19"
180;136;"2010-05-18"
180;136;"2010-04-27"
180;56;"2009-12-16"
180;138;"2009-12-15"
180;138;"2009-12-16"
180;21;"2009-12-15"
180;143;"2009-11-19"
180;144;"2009-12-17"
180;9;"2009-12-14"
180;3;"2009-12-16"
180;146;"2008-05-28"
180;45;"2008-05-27"
180;149;"2009-06-18"
180;149;"2008-06-18"
180;151;"2007-12-11"
180;152;"2009-11-19"
180;107;"2009-12-01"
180;147;"2008-05-28"
180;8;"2009-12-14"
180;18;"2009-12-15"
180;18;"2009-12-01"
180;50;"2007-06-14"
180;149;"2008-04-08"
180;44;"2010-04-20"
180;110;"2006-12-12"
180;110;"2006-12-14"
180;110;"2006-11-21"
180;36;"2006-12-12"
180;12;"2007-12-12"
180;155;"2006-10-25"
187;116;"2009-08-12"
187;47;"2009-08-12"
187;117;"2009-08-12"
187;4;"2009-08-11"
187;72;"2009-10-20"
187;72;"2009-09-30"
187;84;"2009-11-03"
187;84;"2009-11-11"
187;110;"2008-12-15"
187;141;"2009-09-29"
187;18;"2009-06-09"
187;143;"2009-08-11"
187;145;"2008-05-21"
187;148;"2008-12-15"
187;149;"2009-06-10"
187;149;"2008-12-15"
187;149;"2009-06-09"
187;152;"2009-11-03"
187;8;"2007-12-11"
187;18;"2009-06-17"
187;18;"2009-06-18"
187;18;"2009-09-29"
187;50;"2007-06-05"
187;110;"2006-12-12"
187;110;"2006-11-21"
187;36;"2006-12-06"
187;36;"2007-06-14"
187;148;"2008-06-04"
187;154;"2007-05-22"
188;12;"2010-06-16"
188;97;"2010-05-18"
188;97;"2010-06-17"
188;33;"2009-11-25"
188;33;"2009-11-24"
188;115;"2009-11-17"
188;115;"2009-11-24"
188;50;"2009-12-16"
188;116;"2009-08-12"
188;47;"2009-08-12"
188;117;"2009-08-12"
188;78;"2010-06-16"
188;4;"2009-08-11"
188;4;"2009-12-17"
188;120;"2009-12-16"
188;33;"2010-05-04"
188;33;"2010-05-11"
188;33;"2009-12-10"
188;124;"2010-06-16"
188;72;"2009-10-20"
188;72;"2009-09-30"
188;72;"2009-12-15"
188;46;"2010-06-08"
188;84;"2009-11-03"
188;84;"2009-11-11"
188;8;"2010-06-08"
188;8;"2010-06-09"
188;132;"2009-12-14"
188;132;"2009-12-16"
188;133;"2009-11-17"
188;133;"2009-05-26"
188;110;"2008-12-15"
188;27;"2009-12-14"
188;27;"2010-05-04"
188;56;"2009-12-15"
188;56;"2009-12-16"
188;142;"2009-10-06"
188;21;"2010-06-17"
188;47;"2010-06-08"
188;33;"2009-12-02"
188;33;"2009-11-17"
188;143;"2009-08-11"
188;144;"2009-12-15"
188;144;"2009-12-14"
188;144;"2009-12-16"
188;145;"2008-05-21"
188;147;"2008-12-10"
188;148;"2008-12-15"
188;149;"2009-06-10"
188;149;"2008-12-15"
188;149;"2009-06-09"
188;150;"2009-11-17"
188;152;"2009-11-03"
188;8;"2009-12-15"
188;8;"2007-12-11"
188;18;"2009-06-17"
188;18;"2009-06-18"
188;18;"2009-09-29"
188;48;"2010-06-08"
188;50;"2007-06-05"
188;110;"2006-12-12"
188;36;"2006-12-06"
188;148;"2008-06-04"
189;12;"2010-06-02"
189;12;"2010-06-16"
189;72;"2010-06-08"
189;97;"2010-06-17"
189;12;"2010-05-19"
189;4;"2010-05-18"
189;112;"2010-06-08"
189;4;"2010-06-15"
189;4;"2010-06-16"
189;33;"2009-11-25"
189;33;"2009-11-24"
189;48;"2010-05-11"
189;4;"2010-06-08"
189;115;"2009-11-17"
189;115;"2009-11-24"
189;50;"2009-10-28"
189;50;"2009-12-16"
189;47;"2009-11-03"
189;116;"2009-08-12"
189;47;"2009-12-16"
189;47;"2009-08-12"
189;35;"2009-10-14"
189;117;"2009-08-12"
189;118;"2010-05-11"
189;50;"2009-11-24"
189;50;"2009-11-25"
189;78;"2010-06-16"
189;78;"2010-05-18"
189;4;"2009-08-11"
189;4;"2009-12-17"
189;120;"2009-12-16"
189;122;"2010-05-11"
189;123;"2010-06-09"
189;92;"2010-06-08"
189;119;"2009-11-03"
189;92;"2010-05-11"
189;33;"2010-05-04"
189;33;"2010-05-11"
189;33;"2009-12-10"
189;124;"2010-06-16"
189;72;"2009-10-20"
189;72;"2009-09-30"
189;72;"2009-12-15"
189;46;"2010-06-08"
189;92;"2009-11-03"
189;122;"2009-11-24"
189;84;"2009-11-03"
189;84;"2009-11-11"
189;4;"2009-11-03"
189;116;"2010-06-15"
189;4;"2010-04-07"
189;8;"2010-06-08"
189;8;"2010-06-09"
189;131;"2009-11-03"
189;132;"2009-12-14"
189;132;"2009-12-16"
189;133;"2009-11-17"
189;110;"2008-12-15"
189;27;"2009-12-14"
189;27;"2010-05-04"
189;56;"2009-12-15"
189;56;"2009-12-16"
189;21;"2010-06-17"
189;47;"2010-05-11"
189;47;"2010-06-08"
189;72;"2009-12-10"
189;4;"2009-10-14"
189;47;"2009-09-30"
189;143;"2009-08-11"
189;144;"2009-12-15"
189;144;"2009-12-14"
189;144;"2009-12-16"
189;145;"2008-05-21"
189;148;"2008-12-15"
189;149;"2009-06-10"
189;149;"2008-12-15"
189;149;"2009-06-09"
189;150;"2009-09-30"
189;150;"2009-11-17"
189;152;"2009-11-03"
189;8;"2009-12-15"
189;8;"2007-12-11"
189;18;"2009-06-17"
