"congresistaid";"categoría";"fecha"
257;19;"2013-11-19"
257;19;"2013-11-20"
257;179;"2013-06-19"
257;179;"2013-06-18"
257;179;"2013-06-20"
257;206;"2013-06-13"
257;206;"2013-06-17"
257;206;"2013-06-19"
257;226;"2013-10-22"
257;158;"2014-05-28"
259;2;"2011-05-03"
259;2;"2011-05-04"
259;2;"2011-06-07"
259;2;"2011-06-01"
259;12;"2012-06-12"
259;13;"2011-05-25"
259;13;"2011-05-24"
259;13;"2011-05-30"
259;13;"2011-06-01"
259;16;"2011-06-07"
259;16;"2011-06-16"
259;16;"2010-12-16"
259;17;"2011-04-25"
259;17;"2011-04-28"
259;17;"2011-04-06"
259;17;"2011-04-12"
259;17;"2011-05-03"
259;17;"2011-04-26"
259;17;"2011-05-04"
259;17;"2011-04-13"
259;20;"2010-11-24"
259;20;"2011-06-09"
259;20;"2011-06-16"
259;20;"2010-12-14"
259;8;"2012-09-11"
259;8;"2013-12-03"
259;31;"2011-06-08"
259;34;"2010-11-09"
259;34;"2011-06-01"
259;41;"2012-09-11"
259;41;"2012-04-11"
259;41;"2012-04-10"
259;41;"2012-05-02"
259;44;"2012-03-27"
259;45;"2012-11-06"
259;45;"2013-05-07"
259;45;"2011-10-05"
259;47;"2011-05-31"
259;48;"2011-12-14"
259;47;"2011-12-14"
259;50;"2011-05-31"
259;51;"2011-05-31"
259;55;"2012-05-03"
259;56;"2012-06-14"
259;30;"2010-12-06"
259;30;"2010-11-23"
259;30;"2010-11-24"
259;30;"2010-11-16"
259;30;"2010-12-15"
259;30;"2010-08-18"
259;30;"2010-11-18"
259;30;"2010-12-14"
259;40;"2012-06-20"
259;40;"2012-11-06"
259;40;"2013-06-11"
259;70;"2010-09-07"
259;50;"2011-06-15"
259;75;"2011-06-01"
259;50;"2010-12-14"
259;77;"2010-10-19"
259;78;"2010-12-14"
259;79;"2011-05-31"
259;50;"2011-06-16"
259;47;"2010-12-14"
259;82;"2010-11-30"
259;82;"2010-11-29"
259;82;"2010-12-14"
259;4;"2010-12-16"
259;91;"2011-04-12"
259;91;"2010-12-01"
259;91;"2010-12-16"
259;91;"2011-05-17"
259;93;"2010-12-15"
259;93;"2010-12-14"
259;93;"2010-12-01"
259;45;"2010-11-30"
259;45;"2011-05-17"
259;45;"2010-12-15"
259;95;"2011-06-08"
259;96;"2011-06-15"
259;8;"2011-06-15"
259;72;"2012-05-03"
259;72;"2010-11-16"
259;97;"2010-10-12"
259;97;"2010-08-24"
259;72;"2011-05-25"
259;4;"2010-09-07"
259;4;"2010-09-28"
259;4;"2010-12-07"
259;47;"2010-10-05"
259;157;"2014-05-27"
259;157;"2014-05-28"
259;157;"2014-06-03"
259;89;"2014-03-25"
259;160;"2013-12-12"
259;160;"2013-12-03"
259;162;"2014-04-22"
259;72;"2013-06-20"
259;50;"2013-10-29"
259;50;"2013-11-05"
259;50;"2013-12-13"
259;18;"2013-08-20"
259;72;"2014-06-18"
259;164;"2013-11-26"
259;164;"2013-11-06"
259;164;"2013-12-12"
259;59;"2013-12-11"
259;50;"2013-06-04"
259;50;"2014-05-20"
259;50;"2014-05-27"
259;50;"2013-11-27"
259;158;"2013-05-07"
259;158;"2013-05-14"
259;30;"2012-11-07"
259;164;"2013-04-03"
259;173;"2012-11-20"
259;79;"2013-06-18"
259;181;"2012-06-14"
259;181;"2012-06-12"
259;181;"2012-05-24"
259;50;"2012-04-10"
259;135;"2013-06-18"
259;128;"2013-05-14"
259;184;"2013-05-29"
259;184;"2012-11-13"
259;118;"2012-04-10"
259;50;"2013-04-30"
259;78;"2012-11-15"
259;188;"2011-12-15"
259;163;"2012-06-19"
259;163;"2012-06-20"
259;189;"2012-04-10"
259;14;"2012-06-13"
259;194;"2012-12-11"
259;194;"2012-12-10"
259;194;"2013-04-02"
259;194;"2013-04-04"
259;29;"2012-12-10"
259;14;"2012-12-13"
259;161;"2012-11-26"
259;29;"2013-03-20"
259;29;"2013-05-21"
259;29;"2013-04-23"
259;61;"2012-06-14"
259;61;"2011-12-13"
259;61;"2011-12-14"
259;61;"2012-06-13"
259;61;"2012-06-28"
259;61;"2012-06-20"
259;61;"2011-12-16"
259;147;"2013-11-26"
259;202;"2013-12-16"
259;202;"2014-06-18"
259;37;"2013-06-19"
259;3;"2013-06-18"
259;208;"2011-12-16"
259;39;"2012-06-19"
259;32;"2011-11-29"
259;209;"2011-12-05"
259;211;"2012-08-28"
259;213;"2012-04-10"
259;214;"2013-12-10"
259;214;"2013-12-11"
259;133;"2013-12-16"
259;156;"2013-10-08"
259;221;"2013-10-30"
259;221;"2013-10-08"
259;221;"2013-10-16"
259;221;"2013-10-09"
259;221;"2013-10-15"
259;221;"2013-10-01"
259;221;"2013-11-05"
259;163;"2014-06-19"
259;19;"2013-11-19"
259;19;"2013-11-20"
259;179;"2013-06-19"
259;179;"2013-06-18"
259;179;"2013-06-20"
259;206;"2013-06-13"
259;206;"2013-06-17"
259;206;"2013-06-19"
259;226;"2013-10-22"
260;3;"2011-05-17"
260;13;"2010-12-01"
260;16;"2010-11-16"
260;17;"2010-12-14"
260;17;"2010-12-13"
260;20;"2010-10-12"
260;20;"2011-06-15"
260;20;"2010-12-14"
260;20;"2011-05-04"
260;20;"2010-09-29"
260;8;"2012-08-28"
260;22;"2010-12-07"
260;27;"2010-12-15"
260;32;"2011-04-06"
260;33;"2010-12-15"
260;34;"2010-09-28"
260;37;"2010-11-16"
260;37;"2010-11-10"
260;39;"2010-12-15"
260;41;"2012-08-28"
260;42;"2010-11-16"
260;45;"2012-10-24"
260;45;"2013-05-21"
260;47;"2010-12-15"
260;50;"2010-12-06"
260;47;"2010-12-06"
260;51;"2010-12-15"
260;54;"2010-11-16"
260;55;"2010-12-15"
260;55;"2014-06-03"
260;55;"2012-04-25"
260;56;"2012-06-13"
260;33;"2011-10-04"
260;58;"2010-10-05"
260;61;"2010-12-15"
260;30;"2010-12-06"
260;30;"2010-12-14"
260;40;"2013-06-12"
260;40;"2012-10-24"
260;69;"2010-11-10"
260;50;"2010-09-29"
260;74;"2010-12-15"
260;75;"2010-12-01"
260;4;"2010-12-15"
260;79;"2010-09-29"
260;47;"2010-11-09"
260;40;"2010-12-15"
260;81;"2012-07-25"
260;82;"2010-12-14"
260;93;"2010-12-15"
260;45;"2012-05-30"
260;94;"2010-12-15"
260;95;"2010-12-15"
260;72;"2012-04-25"
260;72;"2014-05-07"
260;72;"2014-06-03"
260;82;"2010-12-01"
260;35;"2010-12-16"
260;4;"2010-12-06"
260;161;"2013-05-21"
260;164;"2013-06-04"
260;164;"2013-12-04"
260;59;"2013-12-13"
260;50;"2012-12-13"
260;158;"2013-05-08"
260;45;"2013-09-18"
260;45;"2014-04-01"
260;45;"2013-12-13"
260;140;"2013-05-15"
260;170;"2012-12-04"
260;63;"2013-04-17"
260;63;"2013-04-24"
260;50;"2012-09-26"
260;180;"2012-12-11"
260;29;"2013-05-21"
260;181;"2012-06-05"
260;50;"2012-04-10"
260;128;"2012-08-22"
260;83;"2013-04-10"
260;188;"2011-12-15"
260;188;"2011-12-06"
260;163;"2012-04-25"
260;194;"2012-04-24"
260;194;"2012-08-28"
260;194;"2012-04-17"
260;194;"2013-04-10"
260;195;"2012-12-12"
260;61;"2011-11-08"
260;61;"2011-11-02"
260;61;"2011-12-16"
260;61;"2012-05-10"
260;61;"2012-06-20"
260;61;"2012-06-28"
260;147;"2013-11-13"
260;202;"2013-11-06"
260;21;"2012-06-20"
260;208;"2012-05-09"
260;208;"2012-05-16"
260;211;"2012-08-28"
260;213;"2011-11-09"
260;148;"2014-05-14"
260;148;"2014-05-20"
260;158;"2013-12-11"
260;219;"2013-11-13"
260;221;"2013-10-23"
260;221;"2013-10-30"
260;159;"2013-10-29"
260;50;"2013-11-12"
260;19;"2013-11-20"
260;61;"2013-05-14"
260;61;"2013-05-08"
260;179;"2013-06-18"
260;179;"2013-06-20"
260;179;"2013-06-17"
260;179;"2013-10-01"
260;179;"2013-10-16"
260;179;"2013-10-09"
260;179;"2013-10-02"
260;179;"2013-10-08"
260;179;"2013-10-15"
260;206;"2013-06-12"
260;206;"2013-06-19"
260;158;"2014-06-17"
264;2;"2011-06-07"
264;2;"2011-06-01"
264;3;"2011-09-13"
264;12;"2012-06-12"
264;13;"2011-05-25"
264;13;"2011-03-15"
264;13;"2011-05-24"
264;13;"2011-05-30"
264;13;"2011-06-01"
264;13;"2011-03-22"
264;16;"2011-06-07"
264;16;"2011-05-25"
264;16;"2011-06-16"
264;16;"2010-12-16"
264;16;"2010-12-07"
264;17;"2011-04-25"
264;17;"2011-03-09"
264;17;"2011-04-28"
264;17;"2011-04-06"
264;17;"2011-04-12"
264;17;"2011-05-03"
264;17;"2011-03-02"
264;17;"2011-03-01"
264;17;"2011-02-22"
264;17;"2011-04-26"
264;17;"2011-05-04"
264;17;"2011-04-13"
264;17;"2011-03-08"
264;17;"2011-02-23"
264;20;"2011-05-31"
264;20;"2010-11-24"
264;20;"2010-11-10"
264;20;"2011-06-09"
264;20;"2011-06-16"
264;20;"2010-12-14"
264;8;"2012-09-11"
264;8;"2013-12-03"
264;22;"2011-05-24"
264;31;"2011-06-08"
264;34;"2011-05-18"
264;34;"2010-10-26"
264;34;"2010-11-09"
264;34;"2011-06-01"
264;41;"2012-09-11"
264;41;"2012-04-10"
264;45;"2012-11-06"
264;45;"2013-05-07"
264;47;"2011-05-31"
264;48;"2011-12-14"
264;47;"2011-12-14"
264;50;"2011-05-31"
264;51;"2011-05-31"
264;55;"2012-05-03"
264;56;"2012-06-14"
264;58;"2010-11-16"
264;43;"2011-10-04"
264;30;"2010-12-06"
264;30;"2010-12-15"
264;30;"2010-12-14"
264;40;"2012-06-20"
264;40;"2012-11-06"
264;40;"2013-06-11"
264;70;"2010-09-07"
264;50;"2011-06-15"
264;71;"2010-09-14"
264;50;"2010-12-14"
264;77;"2010-10-19"
264;78;"2010-12-14"
264;79;"2011-05-31"
264;50;"2011-06-16"
264;47;"2010-12-14"
264;82;"2010-11-30"
264;82;"2010-09-28"
264;82;"2010-08-06"
264;82;"2010-11-29"
264;82;"2010-12-14"
264;4;"2010-12-16"
264;88;"2011-06-01"
264;91;"2011-04-12"
264;91;"2010-12-01"
264;91;"2010-10-13"
264;91;"2010-12-16"
264;91;"2011-05-17"
264;93;"2010-09-07"
264;93;"2010-12-15"
264;93;"2010-12-14"
264;93;"2010-12-01"
264;45;"2011-05-17"
264;45;"2010-12-15"
264;95;"2011-06-08"
264;96;"2011-06-15"
264;72;"2012-05-03"
264;72;"2010-11-16"
264;97;"2010-10-12"
264;97;"2010-08-24"
264;72;"2011-05-25"
264;4;"2010-09-07"
264;4;"2010-09-28"
264;4;"2010-12-07"
264;113;"2010-09-07"
264;47;"2010-10-05"
264;157;"2014-05-27"
264;157;"2014-05-28"
264;157;"2014-06-03"
264;160;"2013-12-12"
264;162;"2014-04-22"
264;72;"2013-06-20"
264;50;"2013-10-29"
264;50;"2013-11-05"
264;50;"2013-12-13"
264;18;"2013-08-20"
264;72;"2014-06-18"
264;164;"2013-11-26"
264;164;"2013-11-06"
264;164;"2013-12-12"
264;59;"2013-12-11"
264;50;"2013-06-04"
264;50;"2014-05-20"
264;50;"2014-05-27"
264;50;"2013-11-27"
264;158;"2013-05-07"
264;158;"2013-05-14"
264;164;"2013-04-03"
264;173;"2012-11-20"
264;79;"2013-06-18"
264;174;"2013-05-22"
264;175;"2014-04-23"
264;175;"2014-04-08"
264;175;"2014-05-06"
264;181;"2012-06-14"
264;181;"2012-06-12"
264;50;"2012-04-10"
264;135;"2013-06-18"
264;128;"2013-05-14"
264;118;"2012-04-10"
264;50;"2013-04-30"
264;78;"2012-11-15"
264;188;"2011-12-15"
264;163;"2012-06-19"
264;163;"2012-06-20"
264;163;"2012-06-05"
264;189;"2012-04-10"
264;14;"2012-06-13"
264;194;"2012-12-11"
264;194;"2012-12-10"
264;194;"2012-11-28"
264;194;"2013-04-02"
264;194;"2013-04-04"
264;29;"2012-12-10"
264;14;"2012-12-13"
264;161;"2012-11-26"
264;29;"2013-05-21"
264;29;"2013-04-23"
264;61;"2011-12-02"
264;61;"2011-12-01"
264;61;"2012-06-14"
264;61;"2011-12-13"
264;61;"2012-05-30"
264;61;"2011-12-14"
264;61;"2011-11-30"
264;61;"2012-05-31"
264;61;"2012-06-13"
264;61;"2012-06-28"
264;61;"2012-06-20"
264;61;"2011-12-16"
264;147;"2013-11-26"
264;202;"2013-12-16"
264;202;"2014-06-18"
264;37;"2013-06-19"
264;26;"2011-12-06"
264;3;"2013-06-18"
264;208;"2011-12-16"
264;208;"2011-12-06"
264;39;"2012-06-19"
264;39;"2012-04-25"
264;32;"2011-11-29"
264;209;"2011-12-05"
264;211;"2012-08-28"
264;214;"2013-12-10"
264;214;"2013-12-11"
264;133;"2013-12-16"
264;133;"2013-12-04"
264;156;"2013-10-08"
264;221;"2013-10-30"
264;221;"2013-10-08"
264;221;"2013-10-16"
264;221;"2013-10-09"
264;221;"2013-10-15"
264;221;"2013-09-17"
264;221;"2013-10-01"
264;221;"2013-11-05"
264;163;"2014-06-19"
264;19;"2013-11-19"
264;19;"2013-11-20"
264;61;"2013-05-30"
264;179;"2013-06-19"
264;179;"2013-06-18"
264;179;"2013-06-05"
264;179;"2013-06-20"
264;179;"2013-06-04"
264;206;"2013-06-13"
264;206;"2013-05-29"
264;206;"2013-06-17"
264;206;"2013-06-29"
264;206;"2013-05-23"
264;206;"2013-05-25"
264;206;"2013-06-19"
264;226;"2013-10-22"
267;2;"2011-06-07"
267;2;"2011-06-01"
267;3;"2011-09-13"
267;12;"2012-06-12"
267;13;"2011-05-25"
267;13;"2011-03-15"
267;13;"2011-05-24"
267;13;"2011-05-30"
267;13;"2011-06-01"
267;13;"2011-03-22"
267;16;"2011-06-07"
267;16;"2011-05-25"
267;16;"2011-06-16"
267;16;"2010-12-16"
267;16;"2010-12-07"
267;17;"2011-04-25"
267;17;"2011-03-09"
267;17;"2011-04-28"
267;17;"2011-04-06"
267;17;"2011-04-12"
267;17;"2011-05-03"
267;17;"2011-03-02"
267;17;"2011-03-01"
267;17;"2011-02-22"
267;17;"2011-04-26"
267;17;"2011-05-04"
267;17;"2011-04-13"
267;17;"2011-03-08"
267;17;"2011-02-23"
267;20;"2011-05-31"
267;20;"2010-11-24"
267;20;"2010-11-10"
267;20;"2011-06-09"
267;20;"2011-06-16"
267;20;"2010-12-14"
267;8;"2012-09-11"
267;8;"2013-12-03"
267;22;"2011-05-24"
267;31;"2011-06-08"
267;34;"2011-05-18"
267;34;"2010-10-26"
267;34;"2010-11-09"
267;34;"2011-06-01"
267;41;"2012-09-11"
267;41;"2012-04-10"
267;45;"2012-11-06"
267;45;"2013-05-07"
267;47;"2011-05-31"
267;48;"2011-12-14"
267;47;"2011-12-14"
267;50;"2011-05-31"
267;51;"2011-05-31"
267;55;"2012-05-03"
267;56;"2012-06-14"
267;58;"2010-11-16"
267;43;"2011-10-04"
267;30;"2010-12-06"
267;30;"2010-12-15"
267;30;"2010-12-14"
267;40;"2012-06-20"
267;40;"2012-11-06"
267;40;"2013-06-11"
267;70;"2010-09-07"
267;50;"2011-06-15"
267;71;"2010-09-14"
267;50;"2010-12-14"
267;77;"2010-10-19"
267;78;"2010-12-14"
267;79;"2011-05-31"
267;50;"2011-06-16"
267;47;"2010-12-14"
267;82;"2010-11-30"
267;82;"2010-09-28"
267;82;"2010-08-06"
267;82;"2010-11-29"
267;82;"2010-12-14"
267;4;"2010-12-16"
267;88;"2011-06-01"
267;91;"2011-04-12"
267;91;"2010-12-01"
267;91;"2010-10-13"
267;91;"2010-12-16"
267;91;"2011-05-17"
267;93;"2010-09-07"
267;93;"2010-12-15"
267;93;"2010-12-14"
267;93;"2010-12-01"
267;45;"2011-05-17"
267;45;"2010-12-15"
267;95;"2011-06-08"
267;96;"2011-06-15"
267;72;"2012-05-03"
267;72;"2010-11-16"
267;97;"2010-10-12"
267;97;"2010-08-24"
267;72;"2011-05-25"
267;4;"2010-09-07"
267;4;"2010-09-28"
267;4;"2010-12-07"
267;113;"2010-09-07"
267;47;"2010-10-05"
267;157;"2014-05-27"
267;157;"2014-05-28"
267;157;"2014-06-03"
267;160;"2013-12-12"
267;162;"2014-04-22"
267;72;"2013-06-20"
267;50;"2013-10-29"
267;50;"2013-11-05"
267;50;"2013-12-13"
267;18;"2013-08-20"
267;72;"2014-06-18"
267;164;"2013-11-26"
267;164;"2013-11-06"
267;164;"2013-12-12"
267;59;"2013-12-11"
267;50;"2013-06-04"
267;50;"2014-05-20"
267;50;"2014-05-27"
267;50;"2013-11-27"
267;158;"2013-05-07"
267;158;"2013-05-14"
267;164;"2013-04-03"
267;173;"2012-11-20"
267;79;"2013-06-18"
267;174;"2013-05-22"
267;175;"2014-04-23"
267;175;"2014-04-08"
267;175;"2014-05-06"
267;181;"2012-06-14"
267;181;"2012-06-12"
267;50;"2012-04-10"
267;135;"2013-06-18"
267;128;"2013-05-14"
267;118;"2012-04-10"
267;50;"2013-04-30"
267;78;"2012-11-15"
267;188;"2011-12-15"
267;163;"2012-06-19"
267;163;"2012-06-20"
267;163;"2012-06-05"
267;189;"2012-04-10"
267;14;"2012-06-13"
267;194;"2012-12-11"
267;194;"2012-12-10"
267;194;"2012-11-28"
267;194;"2013-04-02"
267;194;"2013-04-04"
267;29;"2012-12-10"
267;14;"2012-12-13"
267;161;"2012-11-26"
267;29;"2013-05-21"
267;29;"2013-04-23"
267;61;"2011-12-02"
267;61;"2011-12-01"
267;61;"2012-06-14"
267;61;"2011-12-13"
267;61;"2012-05-30"
267;61;"2011-12-14"
267;61;"2011-11-30"
267;61;"2012-05-31"
267;61;"2012-06-13"
267;61;"2012-06-28"
267;61;"2012-06-20"
267;61;"2011-12-16"
267;147;"2013-11-26"
267;202;"2013-12-16"
267;202;"2014-06-18"
267;37;"2013-06-19"
267;26;"2011-12-06"
267;3;"2013-06-18"
267;208;"2011-12-16"
267;208;"2011-12-06"
267;39;"2012-06-19"
267;39;"2012-04-25"
267;32;"2011-11-29"
267;209;"2011-12-05"
267;211;"2012-08-28"
267;214;"2013-12-10"
267;214;"2013-12-11"
267;133;"2013-12-16"
267;133;"2013-12-04"
267;156;"2013-10-08"
267;221;"2013-10-30"
267;221;"2013-10-08"
267;221;"2013-10-16"
267;221;"2013-10-09"
267;221;"2013-10-15"
267;221;"2013-09-17"
267;221;"2013-10-01"
267;221;"2013-11-05"
267;163;"2014-06-19"
267;19;"2013-11-19"
267;19;"2013-11-20"
267;61;"2013-05-30"
267;179;"2013-06-19"
267;179;"2013-06-18"
267;179;"2013-06-05"
267;179;"2013-06-20"
267;179;"2013-06-04"
267;206;"2013-06-13"
267;206;"2013-05-29"
267;206;"2013-06-17"
267;206;"2013-06-29"
267;206;"2013-05-23"
267;206;"2013-05-25"
267;206;"2013-06-19"
267;226;"2013-10-22"
268;2;"2011-06-07"
268;2;"2011-06-01"
268;12;"2012-06-12"
268;13;"2011-05-25"
268;13;"2011-05-24"
268;13;"2011-05-30"
268;13;"2011-06-01"
268;16;"2011-06-07"
268;16;"2011-06-16"
268;16;"2010-12-16"
268;17;"2011-04-25"
268;17;"2011-04-28"
268;17;"2011-04-06"
268;17;"2011-04-12"
268;17;"2011-05-03"
268;17;"2011-04-26"
268;17;"2011-05-04"
268;17;"2011-04-13"
268;20;"2010-11-24"
268;20;"2011-06-09"
268;20;"2011-06-16"
268;20;"2010-12-14"
268;8;"2012-09-11"
268;31;"2011-06-08"
268;34;"2010-11-09"
268;34;"2011-06-01"
268;41;"2012-09-11"
268;41;"2012-04-10"
268;47;"2011-05-31"
268;48;"2011-12-14"
268;47;"2011-12-14"
268;50;"2011-05-31"
268;51;"2011-05-31"
268;55;"2012-05-03"
268;56;"2012-06-14"
268;30;"2010-12-06"
268;30;"2010-12-15"
268;30;"2010-12-14"
268;40;"2012-06-20"
268;70;"2010-09-07"
268;50;"2011-06-15"
268;50;"2010-12-14"
268;77;"2010-10-19"
268;78;"2010-12-14"
268;79;"2011-05-31"
268;50;"2011-06-16"
268;47;"2010-12-14"
268;82;"2010-11-30"
268;82;"2010-11-29"
268;82;"2010-12-14"
268;4;"2010-09-15"
268;4;"2010-12-16"
268;91;"2011-04-12"
268;91;"2010-12-01"
268;91;"2010-12-16"
268;91;"2011-05-17"
268;93;"2010-12-15"
268;93;"2010-12-14"
268;93;"2010-12-01"
268;45;"2011-05-17"
268;45;"2010-12-15"
268;95;"2011-06-08"
268;96;"2011-06-15"
268;72;"2012-05-03"
268;72;"2010-11-16"
268;97;"2010-10-12"
268;97;"2010-08-24"
268;72;"2011-05-25"
268;4;"2010-09-07"
268;4;"2010-09-28"
268;4;"2010-12-07"
268;47;"2010-10-05"
268;181;"2012-06-14"
268;181;"2012-06-12"
268;50;"2012-04-10"
268;118;"2012-04-10"
268;188;"2011-12-15"
268;188;"2011-12-06"
268;163;"2012-06-19"
268;163;"2012-06-20"
268;189;"2012-04-10"
268;14;"2012-06-13"
268;61;"2012-06-14"
268;61;"2011-12-13"
268;61;"2011-12-14"
268;61;"2012-06-13"
268;61;"2012-06-28"
268;61;"2012-06-20"
268;61;"2011-12-16"
268;208;"2011-12-16"
268;39;"2012-06-19"
268;32;"2011-11-29"
268;209;"2011-12-05"
268;211;"2012-08-28"
273;2;"2011-06-07"
273;2;"2011-06-01"
273;12;"2012-06-12"
273;13;"2011-05-25"
273;13;"2011-05-24"
273;13;"2011-05-30"
273;13;"2011-06-01"
273;16;"2011-06-07"
273;16;"2011-06-16"
273;16;"2010-12-16"
273;17;"2011-04-25"
273;17;"2011-04-28"
273;17;"2011-04-06"
273;17;"2011-04-12"
273;17;"2011-05-03"
273;17;"2011-04-26"
273;17;"2011-05-04"
273;17;"2011-04-13"
273;20;"2010-11-24"
273;20;"2011-06-09"
273;20;"2011-06-16"
273;20;"2010-12-14"
273;31;"2011-06-08"
273;34;"2010-11-09"
273;34;"2011-06-01"
273;41;"2012-04-10"
273;47;"2011-05-31"
273;48;"2011-12-14"
273;47;"2011-12-14"
273;50;"2011-05-31"
273;51;"2011-05-31"
273;55;"2012-05-03"
273;56;"2012-06-14"
273;30;"2010-12-06"
273;30;"2010-12-15"
273;30;"2010-12-14"
273;40;"2012-06-20"
273;70;"2010-09-07"
273;50;"2011-06-15"
273;50;"2010-12-14"
273;77;"2010-10-19"
273;78;"2010-12-14"
273;79;"2011-05-31"
273;50;"2011-06-16"
273;47;"2010-12-14"
273;82;"2010-11-30"
273;82;"2010-11-29"
273;82;"2010-12-14"
273;4;"2010-09-15"
273;4;"2010-12-16"
273;91;"2011-04-12"
273;91;"2010-12-01"
273;91;"2010-12-16"
273;91;"2011-05-17"
273;93;"2010-12-15"
273;93;"2010-12-14"
273;93;"2010-12-01"
273;45;"2011-05-17"
273;45;"2010-12-15"
273;95;"2011-06-08"
273;96;"2011-06-15"
273;72;"2012-05-03"
273;72;"2010-11-16"
273;97;"2010-10-12"
273;97;"2010-08-24"
273;72;"2011-05-25"
273;4;"2010-09-07"
273;4;"2010-09-28"
273;4;"2010-12-07"
273;47;"2010-10-05"
273;181;"2012-06-14"
273;181;"2012-06-12"
273;50;"2012-04-10"
273;118;"2012-04-10"
273;188;"2011-12-15"
273;188;"2011-12-06"
273;163;"2012-06-19"
273;163;"2012-06-20"
273;189;"2012-04-10"
273;14;"2012-06-13"
273;61;"2012-06-14"
273;61;"2011-12-13"
273;61;"2011-12-14"
273;61;"2012-06-13"
273;61;"2012-06-28"
273;61;"2012-06-20"
273;61;"2011-12-16"
273;208;"2011-12-16"
273;39;"2012-06-19"
273;32;"2011-11-29"
273;209;"2011-12-05"
274;2;"2011-06-07"
274;2;"2011-06-01"
274;4;"2011-11-16"
274;12;"2012-06-12"
274;13;"2011-05-25"
274;13;"2011-05-24"
274;13;"2011-05-30"
274;13;"2011-06-01"
274;16;"2011-06-07"
274;16;"2011-06-16"
274;16;"2010-12-16"
274;17;"2011-04-25"
274;17;"2011-04-28"
274;17;"2011-04-06"
274;17;"2011-04-12"
274;17;"2011-05-03"
274;17;"2011-04-26"
274;17;"2011-05-04"
274;17;"2011-04-13"
274;20;"2010-11-24"
274;20;"2011-06-09"
274;20;"2011-06-16"
274;20;"2010-12-14"
274;8;"2012-09-11"
274;8;"2013-12-03"
274;31;"2011-06-08"
274;34;"2010-11-09"
274;34;"2011-06-01"
274;35;"2011-09-14"
274;41;"2012-09-11"
274;41;"2012-04-10"
274;45;"2012-11-06"
274;45;"2013-05-07"
274;47;"2011-05-31"
274;48;"2011-12-14"
274;47;"2011-12-14"
274;50;"2011-05-04"
274;50;"2011-05-31"
274;47;"2011-04-26"
274;51;"2011-05-31"
274;55;"2012-05-03"
274;56;"2012-06-14"
274;30;"2010-12-06"
274;30;"2010-12-15"
274;30;"2010-12-14"
274;40;"2012-06-20"
274;40;"2012-11-06"
274;40;"2013-06-11"
274;70;"2010-08-25"
274;70;"2010-09-07"
274;50;"2011-06-15"
274;50;"2010-11-10"
274;50;"2010-12-14"
274;50;"2010-10-12"
274;77;"2010-10-19"
274;77;"2010-10-05"
274;78;"2010-10-19"
274;78;"2010-12-14"
274;79;"2011-05-31"
274;50;"2011-06-16"
274;47;"2010-12-14"
274;47;"2010-12-01"
274;82;"2010-11-30"
274;82;"2010-11-29"
274;82;"2010-12-14"
274;4;"2010-09-21"
274;4;"2010-12-16"
274;91;"2011-04-12"
274;91;"2010-12-01"
274;91;"2010-12-16"
274;91;"2011-05-17"
274;93;"2010-12-15"
274;93;"2010-12-14"
274;93;"2010-12-01"
274;4;"2010-11-10"
274;45;"2011-05-17"
274;45;"2010-12-15"
274;95;"2011-06-08"
274;95;"2011-05-25"
274;96;"2011-06-15"
274;95;"2011-05-10"
274;72;"2012-05-03"
274;72;"2010-11-16"
274;97;"2010-10-12"
274;97;"2010-08-24"
274;4;"2010-10-12"
274;72;"2010-11-09"
274;72;"2010-10-19"
274;72;"2011-05-25"
274;72;"2010-10-12"
274;35;"2011-05-25"
274;4;"2010-09-07"
274;4;"2010-09-28"
274;4;"2010-12-07"
274;47;"2010-09-07"
274;47;"2010-10-05"
274;157;"2014-05-27"
274;157;"2014-05-28"
274;157;"2014-06-03"
274;158;"2013-06-06"
274;160;"2013-12-12"
274;79;"2013-08-27"
274;50;"2013-06-11"
274;162;"2014-04-22"
274;72;"2013-06-20"
274;50;"2013-10-29"
274;50;"2013-11-05"
274;50;"2013-12-13"
274;50;"2013-10-30"
274;18;"2013-08-20"
274;72;"2014-06-18"
274;164;"2013-11-26"
274;164;"2013-11-06"
274;164;"2013-12-12"
274;59;"2013-12-11"
274;59;"2013-11-12"
274;50;"2013-06-04"
274;50;"2014-05-20"
274;50;"2014-05-27"
274;50;"2013-11-27"
274;158;"2013-05-07"
274;158;"2013-05-14"
274;158;"2013-04-24"
274;168;"2013-10-23"
274;164;"2013-04-03"
274;173;"2012-11-20"
274;50;"2013-04-03"
274;79;"2013-06-18"
274;79;"2013-04-30"
274;181;"2012-06-14"
274;181;"2012-06-12"
274;50;"2012-04-10"
274;50;"2012-03-22"
274;135;"2013-06-18"
274;128;"2013-05-14"
274;118;"2012-04-10"
274;118;"2012-03-22"
274;50;"2013-04-30"
274;50;"2012-12-07"
274;50;"2012-11-07"
274;70;"2012-11-07"
274;70;"2012-12-07"
274;78;"2012-11-15"
274;188;"2011-12-15"
274;163;"2012-06-19"
274;163;"2012-06-20"
274;189;"2012-04-10"
274;189;"2012-03-27"
274;14;"2012-06-13"
274;194;"2012-12-11"
274;194;"2012-12-10"
274;194;"2013-04-02"
274;194;"2013-04-04"
274;29;"2012-12-10"
274;14;"2012-12-13"
274;47;"2012-09-05"
274;161;"2012-11-26"
274;29;"2013-05-21"
274;29;"2013-04-23"
